,Date,Open,High,Low,Close,Adj Close,Volume,ATR (7 Days),RSI (7 Days),RSI (14 Days),EMA (50 Days),EMA (100 Days),SMA (50 Days),SMA (100 Days),Log Return,Percent Return,Cumulative Log Return,Cumulative Percent Return
0,2014-01-02,27.914413452148438,27.971721649169922,27.734233856201172,27.85585594177246,27.85585594177246,72783144,0.0,100.0,100.0,27.85585594177246,27.85585594177246,27.85585594177246,27.85585594177246,,,,
1,2014-01-03,27.902902603149414,27.951200485229492,27.650901794433594,27.652652740478516,27.652652740478516,66601332,0.0,0.0,0.0,27.847887188780543,27.851832116004264,27.75425434112549,27.75425434112549,-0.007321548131768845,-0.007294810890704828,-0.007321548131768845,-0.007294810890704828
2,2014-01-06,27.853103637695312,27.99949836730957,27.688688278198242,27.960960388183594,27.960960388183594,70701228,0.0,63.9003657277621,62.03418943527207,27.85232143189439,27.853993071889004,27.823156356811523,27.823156356811523,0.011087602075652084,0.011149297342231801,0.003766053943883239,0.0038544864515269728
3,2014-01-07,28.153152465820312,28.520771026611328,28.057056427001953,28.5,28.5,102001896,0.0,84.32785431878773,82.4882975628521,27.87772059142794,27.86678528828724,27.992367267608643,27.992367267608643,0.019094821851414638,0.01927829389022717,0.02286087579529788,0.023132780341754144
4,2014-01-08,28.678678512573242,28.711711883544922,28.360610961914062,28.559309005737305,28.559309005737305,89610300,0.0,85.38914547099955,83.53911142249734,27.904449548851836,27.880498629226846,28.105755615234376,28.105755615234376,0.002078855427102667,0.0020810177451686673,0.024939731222400546,0.025213798086922812
5,2014-01-09,28.614614486694336,28.63413429260254,28.16716766357422,28.284284591674805,28.284284591674805,83296620,0.0,62.49406198056924,64.27753170499408,27.919345040727247,27.888494390859478,28.135510444641113,28.135510444641113,-0.009676607078683432,-0.009629939366083806,0.015263124143717114,0.015583858720839006
6,2014-01-10,28.50550651550293,28.50550651550293,28.084333419799805,28.28278350830078,28.28278350830078,85654260,0.38338334219796316,62.387545252292234,64.19053730203959,27.9335975296517,27.896302096155345,28.15654945373535,28.15654945373535,-5.307269493703562e-05,-5.307128660647642e-05,0.015210051448780078,0.01553078743423253
7,2014-01-13,28.189939498901367,28.70145034790039,27.95720672607422,28.102603912353516,28.102603912353516,96659244,0.4349348107162787,50.365914775638814,54.63250091307677,27.94022523093412,27.900387280634515,28.149806261062622,28.149806261062622,-0.0063910249615541795,-0.006370645799215091,0.0088190264872259,0.009160141635017438
8,2014-01-14,28.47722625732422,28.803804397583008,28.230480194091797,28.763763427734375,28.763763427734375,99204696,0.47297276421816636,72.80207922339207,71.43849202195875,27.972520846494916,27.917483838002827,28.21802372402615,28.21802372402615,0.02325414264436956,0.023526628259889604,0.032073169131595455,0.03268676989490704
9,2014-01-15,28.85360336303711,28.90390396118164,28.62337303161621,28.744243621826172,28.744243621826172,77929992,0.44548107355348965,71.68593939649935,70.60688098748733,28.0027844847432,27.933855318870616,28.270645713806154,28.270645713806154,-0.0006788552641379184,-0.0006786248940353623,0.031394313867457536,0.03200814500087168
10,2014-01-16,28.756256103515625,28.97722625732422,28.728729248046875,28.93443489074707,28.93443489074707,67288644,0.4173404929426117,75.88806275525037,73.80638834648765,28.039319794782568,27.953668775739455,28.330990184437145,28.330990184437145,0.00659487918754354,0.006616673286768293,0.03798919305500108,0.03862481828763997
11,2014-01-17,28.950199127197266,29.0447940826416,28.633634567260742,28.792041778564453,28.792041778564453,107943948,0.4164574961480757,67.17946241243953,67.85141982892284,28.068838303950486,27.970270221339952,28.36941115061442,28.36941115061442,-0.004933382710963462,-0.0049212335654826855,0.033055810344037616,0.03370358472215729
12,2014-01-21,29.05230140686035,29.12912940979004,28.811311721801758,29.12162208557129,29.12162208557129,79116804,0.4051189440162914,74.94386486192974,73.23436568036412,28.11012394244542,27.993069268156415,28.427273530226486,28.427273530226486,0.01138190344178399,0.01144692375558476,0.044437713785821606,0.045150508477742046
13,2014-01-22,29.19444465637207,29.226476669311523,29.00050163269043,29.15465545654297,29.15465545654297,62793144,0.37952695724554886,75.61833713309406,73.709518249877,28.15108596260611,28.016070974857136,28.479229382106237,28.479229382106237,0.0011336816935768863,0.0011343245535779811,0.045571395479398494,0.04628483303132003
14,2014-01-23,29.029029846191406,29.091341018676758,28.888137817382812,29.031532287597656,29.031532287597656,77886036,0.3633827689476356,67.69447482612043,68.80657300244582,28.185613269468526,28.036179119663878,28.516049575805663,28.516049575805663,-0.00423204741476807,-0.004223104921573739,0.041339348064630424,0.04206172810974629
15,2014-01-24,28.804054260253906,28.867618560791016,28.103103637695312,28.12387466430664,28.12387466430664,155544300,0.44410360908402247,35.60549580326338,45.02809681641094,28.183192147697472,28.037915665102346,28.491538643836975,28.491538643836975,-0.031763711755615896,-0.031264544161824004,0.009575636309014528,0.010797183947922284
16,2014-01-27,28.180681228637695,28.190690994262695,27.083833694458008,27.558307647705078,27.558307647705078,173969856,0.5387827077584032,26.480422061566827,36.5517460942928,28.158686873187964,28.028418476639033,28.43664270288804,28.43664270288804,-0.020314809634787833,-0.02010985411335764,-0.010739173325773305,-0.009312670165435355
17,2014-01-28,27.785785675048828,28.17192268371582,27.776275634765625,28.10335350036621,28.10335350036621,88319592,0.5494730403658802,42.926125551718854,46.921683111545605,28.156516936998873,28.029902338495013,28.418126636081272,28.418126636081272,0.019584872715561374,0.019777914508713357,0.008845699389788068,0.010465244343278002
18,2014-01-29,28.006006240844727,28.071821212768555,27.51301383972168,27.700700759887695,27.700700759887695,95100804,0.555311128977116,35.98787386662103,41.52256398238861,28.138641792798435,28.023383495354274,28.380367379439505,28.380367379439505,-0.014431199804904475,-0.014327569144844898,-0.005585500415116407,-0.0038623248015668965
19,2014-01-30,28.653654098510742,28.84109115600586,28.20945930480957,28.413162231445312,28.413162231445312,203452344,0.6388938814258373,52.00271249328263,52.03868981417479,28.14940730019635,28.031101886167956,28.382007122039795,28.382007122039795,0.025394785592794733,0.025719980073186655,0.019809285177678326,0.021857655271619758
20,2014-01-31,29.31306266784668,29.693193435668945,28.807056427001953,29.553804397583008,29.553804397583008,222429348,0.7304849275398081,67.28868672144296,63.38987851847032,28.2044816961723,28.06125441114647,28.437806992303756,28.437806992303756,0.03935998332732328,0.04014485106748622,0.05916926850500161,0.06200250633910598
21,2014-02-03,29.509510040283203,29.572572708129883,28.32857894897461,28.36411476135254,28.36411476135254,182581236,0.8038433320563031,48.495235316480034,50.07734921864273,28.21074181637545,28.067251645804017,28.43445734544234,28.43445734544234,-0.041087698529288744,-0.0402550419643356,0.018081569975712863,0.021747464374770376
22,2014-02-04,28.478227615356445,28.90390396118164,28.453704833984375,28.48248291015625,28.48248291015625,112363524,0.766121313166703,50.11258331524788,51.176000509224814,28.22139832985705,28.075474047078316,28.43654541347338,28.43654541347338,0.004164482122865139,0.00417316562845782,0.022246052098578002,0.025920630003228196
23,2014-02-05,28.613113403320312,28.79804801940918,28.228729248046875,28.60860824584961,28.60860824584961,95684220,0.7380066643375033,51.986846475454186,52.37858795159409,28.236583032444994,28.08603115992527,28.44371469815572,28.44371469815572,0.004418396577355485,0.004428172083564608,0.026664448675933487,0.030348802086792803
24,2014-02-06,28.807056427001953,29.03303337097168,28.717466354370117,29.02802848815918,29.02802848815918,77786136,0.6932093015924414,58.094868600423105,56.238743704913844,28.267620109139667,28.104684572365546,28.46708724975586,28.46708724975586,0.014554202662923737,0.014660630769076866,0.04121865133885722,0.04500943285586967
25,2014-02-07,29.219970703125,29.47697639465332,29.04304313659668,29.465465545654297,29.465465545654297,105342552,0.6583148165783985,63.712020092104126,59.89049143963438,28.31459443998338,28.13163073025245,28.505486414982723,28.505486414982723,0.014957055301223286,0.01506947182698104,0.05617570664008051,0.06007890468285071
26,2014-02-10,29.324323654174805,29.589590072631836,29.2547550201416,29.352603912353516,29.352603912353516,77730192,0.6121034217086608,61.24104114917369,58.53333564865892,28.35530069380182,28.155808417026726,28.536861137107568,28.536861137107568,-0.0038376564499951983,-0.0038303020573664526,0.05233805019008531,0.056248602625484256
27,2014-02-11,29.533784866333008,29.826576232910156,29.334585189819336,29.784284591674805,29.784284591674805,81949968,0.5949445104775408,66.95925699004557,62.073441346797196,28.41133927803213,28.188055469990054,28.58141197477068,28.58141197477068,0.014599630041875991,0.01470672518902516,0.06693768023196131,0.07095532781450942
28,2014-02-12,29.7547550201416,29.7797794342041,29.564064025878906,29.69694709777832,29.69694709777832,68911020,0.5414125183801634,64.70596403950324,60.93988898973376,28.461755270963355,28.217934512124472,28.619878703150256,28.619878703150256,-0.0029366425065994553,-0.002932334789766844,0.06400103772536185,0.06802299302474257
29,2014-02-13,29.548297882080078,30.027528762817383,29.521020889282227,30.027528762817383,30.027528762817383,73382544,0.5364261405451624,69.27224555076204,63.64602943668512,28.523158152996846,28.253768061643143,28.666800371805827,28.666800371805827,0.011070337123901142,0.011131840049100283,0.07507137484926299,0.07915483307384286
30,2014-02-14,29.920169830322266,30.139890670776367,29.849849700927734,30.100099563598633,30.100099563598633,87380532,0.5012282590170868,70.25776434511207,64.23187197987447,28.58499899262829,28.290329081483844,28.713035829605595,28.713035829605595,0.0024138931815413313,0.002416808967347084,0.07748526803080433,0.08157164204118994
31,2014-02-18,30.06531524658203,30.352102279663086,30.030029296875,30.30230140686035,30.30230140686035,84271644,0.47563464812722955,73.06583240676173,65.8816479721616,28.65234418534327,28.330170117629912,28.762700378894806,28.762700378894806,0.006695184142645281,0.006717646990983761,0.0841804521734496,0.0882892890321737
32,2014-02-19,30.162662506103516,30.260761260986328,29.967466354370117,30.08858871459961,30.08858871459961,84059856,0.4555204201790874,65.44657040895203,62.59539464722749,28.70866750021607,28.364990287866938,28.8028788133101,28.8028788133101,-0.007077676251001421,-0.007052688486966163,0.07710277592244819,0.08123660054520754
33,2014-02-20,30.10860824584961,30.202451705932617,30.03553581237793,30.132883071899414,30.132883071899414,67963968,0.4142912020898874,66.296415064795,63.00726056043766,28.764519091262475,28.39999806576857,28.841996585621555,28.841996585621555,0.001471048912405634,0.0014721314356067605,0.07857382483485383,0.0827087319808143
34,2014-02-21,30.225475311279297,30.277027130126953,30.10110092163086,30.124874114990234,30.124874114990234,74417508,0.38023906014791686,65.95422660243429,62.87245635610703,28.817866347094938,28.434154027139297,28.878650229317802,28.878650229317802,-0.00026582326758361807,-0.00026578793970921666,0.0783080015672702,0.08244294404110508
35,2014-02-24,30.16416358947754,30.534534454345703,30.157657623291016,30.343093872070312,30.343093872070312,66905028,0.38444210003470997,70.75291742347757,65.06560876729728,28.87767919121162,28.471954816147832,28.91932921939426,28.91932921939426,0.007217729045686134,0.007243839633888749,0.08552573061295633,0.08968678367499383
36,2014-02-25,30.42892837524414,30.643142700195312,30.290790557861328,30.53053092956543,30.53053092956543,57490452,0.3798578203631777,74.37261318047845,66.87556134752069,28.94249690644118,28.512718699581843,28.962875211561048,28.962875211561048,0.006158254924714333,0.006177255960956751,0.09168398553767067,0.09586403963595058
37,2014-02-26,30.630630493164062,30.75275230407715,30.374374389648438,30.5347843170166,30.5347843170166,79208712,0.37964640522968246,74.45630817026392,66.91744814818173,29.004939549993157,28.552759602897382,29.004241240651982,29.004241240651982,0.00013930616556628308,0.00013931586912074856,0.09182329170323696,0.09600335550507133
